"insee","nom","pixels_total_1990","pixels_total_2000","pixels_total_2012","agri_1990","agri_2000","agri_2012","foret_1990","foret_2000","foret_2012","agri_adj_foret_1990","agri_adj_foret_2000","agri_adj_foret_2012","diff_agri_12_90","diff_foret_12_90","agri_to_foret_90_12","foret_to_agri_90_12","diff_agri_00_90","diff_foret_00_90","agri_to_foret_90_00","foret_to_agri_90_00","agri_to_foret_00_12","foret_to_agri_00_12","diff_agri_12_00","diff_foret_12_00"
"80051","Bailleul",329,253,252,329,253,252,0,0,0,0,0,0,-77,0,0,0,-76,0,0,0,0,0,-1,0
"80052","Baizieux",62,69,74,28,35,38,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,3,0
"80053","Balâtre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80054","Barleux",60,55,55,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80055","Barly",224,215,217,189,180,182,0,0,0,0,0,0,-7,0,0,0,-9,0,0,0,0,0,2,0
"80056","Bavelincourt",102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80057","Bayencourt",28,30,30,28,30,30,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
"80058","Bayonvillers",46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80059","Bazentin",39,39,32,39,39,32,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,-7,0
"80060","Béalcourt",173,173,197,173,173,197,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0
"80061","Beaucamps-le-Jeune",275,194,197,198,117,115,33,33,36,18,18,20,-83,3,0,0,-81,0,0,0,0,0,-2,3
"80062","Beaucamps-le-Vieux",287,291,296,204,208,206,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,-2,0
"80063","Beauchamps",300,256,256,193,118,164,0,26,0,0,5,0,-29,0,0,0,-75,26,26,0,0,17,46,-26
"80064","Beaucourt-en-Santerre",86,83,83,86,83,83,0,0,0,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0
"80065","Beaucourt-sur-l'Ancre",38,38,38,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80066","Beaucourt-sur-l'Hallue",93,93,91,67,67,66,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0
"80067","Beaufort-en-Santerre",64,64,64,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80068","Beaumetz",165,153,149,54,42,34,71,71,71,0,0,0,-20,0,0,0,-12,0,0,0,0,0,-8,0
"80069","Beaumont-Hamel",111,111,119,111,111,119,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0
"80070","Beauquesne",317,305,317,236,224,236,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,0,12,0
"80071","Beauval",476,462,468,367,353,350,0,0,24,0,0,14,-17,24,0,0,-14,0,0,0,0,0,-3,24
"80073","Bécordel-Bécourt",44,44,50,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80074","Becquigny",36,36,38,0,36,38,0,0,0,0,0,0,38,0,0,0,36,0,0,0,0,0,2,0
"80076","Béhen",298,264,266,263,229,232,0,0,0,0,0,0,-31,0,0,0,-34,0,0,0,0,0,3,0
"80077","Béhencourt",93,93,97,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80078","Bellancourt",163,135,152,123,95,101,0,0,0,0,0,0,-22,0,0,0,-28,0,0,0,0,0,6,0
"80079","Belleuse",41,41,47,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80080","Belloy-en-Santerre",4,36,36,0,29,29,0,0,0,0,0,0,29,0,0,0,29,0,0,0,0,0,0,0
"80081","Belloy-Saint-Léonard",63,68,70,63,68,70,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,2,0
"80082","Belloy-sur-Somme",108,37,52,75,4,5,0,0,0,0,0,0,-70,0,0,0,-71,0,0,0,0,0,1,0
"80083","Bergicourt",139,139,207,139,139,207,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,68,0
"80084","Bermesnil",134,118,118,104,88,88,0,0,0,0,0,0,-16,0,0,0,-16,0,0,0,0,0,0,0
"80085","Bernâtre",73,55,50,72,54,49,0,0,0,0,0,0,-23,0,0,0,-18,0,0,0,0,0,-5,0
"80086","Bernaville",351,370,364,285,304,278,0,0,0,0,0,0,-7,0,0,0,19,0,0,0,0,0,-26,0
"80087","Bernay-en-Ponthieu",100,176,181,25,25,25,34,107,113,0,0,0,0,79,0,0,0,73,0,0,0,0,0,6
"80088","Bernes",38,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80089","Berneuil",212,184,196,180,152,164,0,0,0,0,0,0,-16,0,0,0,-28,0,0,0,0,0,12,0
"80090","Berny-en-Santerre",26,48,46,0,3,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,-2,0
"80092","Bertangles",73,73,79,40,40,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"80093","Berteaucourt-les-Dames",164,164,167,110,105,104,0,0,0,0,0,0,-6,0,0,0,-5,0,0,0,0,0,-1,0
"80094","Berteaucourt-lès-Thennes",46,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80095","Bertrancourt",118,122,122,86,93,95,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,2,0
"80096","Béthencourt-sur-Mer",124,124,123,72,72,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"80097","Béthencourt-sur-Somme",29,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80098","Bettembos",54,54,54,53,53,53,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"80099","Bettencourt-Rivière",135,135,135,135,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80100","Bettencourt-Saint-Ouen",150,89,89,136,32,28,0,16,11,0,0,0,-108,11,11,0,-104,16,16,0,0,0,-4,-5
"80101","Beuvraignes",131,214,209,34,48,49,0,0,0,0,0,0,15,0,0,0,14,0,0,0,0,0,1,0
"80102","Biaches",102,105,106,102,89,88,0,0,0,0,0,0,-14,0,0,0,-13,0,0,0,0,0,-1,0
"80103","Biarre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80104","Biencourt",67,67,95,64,64,92,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,28,0
"80105","Billancourt",43,43,42,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80106","Blangy-sous-Poix",129,129,133,101,100,100,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0
"80107","Blangy-Tronville",62,62,69,22,22,22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"80108","Boisbergues",194,193,194,168,167,168,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
"80109","Le Boisle",519,497,460,452,437,400,7,0,0,17,0,0,-52,-7,0,6,-15,-7,0,0,0,0,-37,0
"80110","Boismont",449,438,416,439,414,383,10,0,0,13,0,0,-56,-10,0,10,-25,-10,0,10,0,0,-31,0
"80112","Bonnay",29,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80113","Bonneville",199,130,132,161,92,93,0,0,0,0,0,0,-68,0,0,0,-69,0,0,0,0,0,1,0
"80114","Bosquel",69,56,57,21,8,7,0,0,0,0,0,0,-14,0,0,0,-13,0,0,0,0,0,-1,0
"80115","Bouchavesnes-Bergen",43,65,66,0,22,22,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0
"80116","Bouchoir",54,42,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80117","Bouchon",87,87,71,87,86,70,0,0,0,0,0,0,-17,0,0,0,-1,0,0,0,0,0,-16,0
"80118","Boufflers",271,241,310,238,241,264,33,0,46,21,0,40,26,13,7,23,3,-33,0,4,7,0,23,46
"80119","Bougainville",36,36,35,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0
"80120","Bouillancourt-en-Séry",342,342,391,210,210,235,76,76,98,3,3,5,25,22,0,0,0,0,0,0,0,0,25,22
"80121","Bouillancourt-la-Bataille",29,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80122","Bouquemaison",241,238,239,188,183,185,0,0,0,0,0,0,-3,0,0,0,-5,0,0,0,0,0,2,0
"80123","Bourdon",148,133,135,110,95,96,0,0,0,0,0,0,-14,0,0,0,-15,0,0,0,0,0,1,0
"80124","Bourseville",172,172,179,134,134,140,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0
"80125","Boussicourt",128,71,71,128,71,71,0,0,0,0,0,0,-57,0,0,0,-57,0,0,0,0,0,0,0
"80126","Bouttencourt",518,506,471,405,386,344,9,9,9,10,10,5,-61,0,0,0,-19,0,0,0,0,0,-42,0
"80127","Bouvaincourt-sur-Bresle",262,132,131,206,76,75,0,0,0,0,0,0,-131,0,0,0,-130,0,0,0,0,0,-1,0
"80128","Bouvincourt-en-Vermandois",25,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80129","Bouzincourt",37,37,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80130","Bovelles",26,26,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80131","Boves",320,443,492,95,95,97,1,33,32,0,0,0,2,31,0,0,0,32,0,0,0,0,2,-1
"80132","Braches",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80133","Brailly-Cornehotte",160,104,105,125,69,70,9,9,9,7,0,0,-55,0,0,0,-56,0,0,0,0,0,1,0
"80134","Brassy",26,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80135","Bray-lès-Mareuil",63,52,52,25,14,14,0,0,0,0,0,0,-11,0,0,0,-11,0,0,0,0,0,0,0
"80136","Bray-sur-Somme",139,139,206,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80137","Breilly",99,99,115,65,65,69,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"80138","Bresle",34,26,25,34,26,25,0,0,0,0,0,0,-9,0,0,0,-8,0,0,0,0,0,-1,0
"80139","Breuil",26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80140","Brévillers",27,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80141","Brie",34,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80142","Briquemesnil-Floxicourt",27,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80143","Brocourt",49,50,50,39,40,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"80144","Brouchy",125,79,82,47,7,7,0,0,0,0,0,0,-40,0,0,0,-40,0,0,0,0,0,0,0
"80145","Brucamps",105,99,75,74,68,44,0,0,0,0,0,0,-30,0,0,0,-6,0,0,0,0,0,-24,0
"80146","Brutelles",163,296,303,121,254,264,0,0,0,0,0,0,143,0,0,0,133,0,0,0,0,0,10,0
"80147","Buigny-l'Abbé",48,79,75,1,30,26,0,0,0,0,0,0,25,0,0,0,29,0,0,0,0,0,-4,0
"80148","Buigny-lès-Gamaches",118,145,146,73,100,100,0,0,0,0,0,0,27,0,0,0,27,0,0,0,0,0,0,0
"80149","Buigny-Saint-Maclou",143,145,153,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80150","Buire-Courcelles",78,83,77,28,33,28,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,-5,0
"80151","Buire-sur-l'Ancre",51,51,53,24,24,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"80152","Bus-la-Mésière",192,111,107,164,81,79,0,2,0,0,0,0,-85,0,0,0,-83,2,0,0,0,0,-2,-2
"80153","Bus-lès-Artois",33,109,107,4,80,78,0,0,0,0,0,0,74,0,0,0,76,0,0,0,0,0,-2,0
"80154","Bussu",31,38,30,1,8,0,0,0,0,0,0,0,-1,0,0,0,7,0,0,0,0,0,-8,0
"80155","Bussus-lès-Yaucourt",219,186,186,136,103,103,0,0,0,0,0,0,-33,0,0,0,-33,0,0,0,0,0,0,0
"80156","Bussy-lès-Daours",60,57,57,10,7,6,0,0,0,0,0,0,-4,0,0,0,-3,0,0,0,0,0,-1,0
"80157","Bussy-lès-Poix",95,89,83,95,89,83,0,0,0,0,0,0,-12,0,0,0,-6,0,0,0,0,0,-6,0
"80158","Buverchy",34,34,34,8,31,31,0,0,0,0,0,0,23,0,0,0,23,0,0,0,0,0,0,0
"80159","Cachy",29,34,70,0,0,0,0,0,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34
"80160","Cagny",120,120,113,43,43,43,16,16,0,0,0,0,0,-16,0,0,0,0,0,0,0,0,0,-16
"80161","Cahon",138,166,151,113,141,125,0,0,0,0,0,0,12,0,0,0,28,0,0,0,0,0,-16,0
"80162","Caix",243,135,131,154,46,42,0,0,0,0,0,0,-112,0,0,0,-108,0,0,0,0,0,-4,0
"80163","Cambron",337,376,373,293,329,318,0,0,0,0,0,0,25,0,0,0,36,0,0,0,0,0,-11,0
"80164","Camon",417,416,412,275,274,194,0,0,0,0,0,0,-81,0,0,0,-1,0,0,0,0,0,-80,0
"80165","Camps-en-Amiénois",112,132,132,80,100,100,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0
"80166","Canaples",284,251,225,255,222,182,0,0,0,0,0,0,-73,0,0,0,-33,0,0,0,0,0,-40,0
"80167","Canchy",137,148,149,104,115,115,0,0,1,0,0,0,11,1,0,0,11,0,0,0,0,0,0,1
"80168","Candas",208,208,209,138,138,140,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
"80169","Cannessières",82,78,78,82,78,78,0,0,0,0,0,0,-4,0,0,0,-4,0,0,0,0,0,0,0
"80170","Cantigny",116,98,97,63,98,97,0,0,0,0,0,0,34,0,0,0,35,0,0,0,0,0,-1,0
"80171","Caours",201,203,203,173,171,172,0,0,0,0,0,0,-1,0,0,0,-2,0,0,0,0,0,1,0
"80172","Cappy",85,140,139,22,77,76,29,29,30,0,0,0,54,1,0,0,55,0,0,0,0,0,-1,1
"80173","Cardonnette",34,30,39,2,2,2,4,0,4,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,4
"80174","Le Cardonnois",26,20,20,26,20,20,0,0,0,0,0,0,-6,0,0,0,-6,0,0,0,0,0,0,0
"80176","Carrépuis",101,97,43,4,0,0,0,0,0,0,0,0,-4,0,0,0,-4,0,0,0,0,0,0,0
"80177","Cartigny",97,97,97,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80179","Caulières",116,116,116,91,91,90,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0
"80180","Cavillon",113,138,118,57,82,62,56,56,56,13,14,14,5,0,0,0,25,0,0,0,0,0,-20,0
"80181","Cayeux-en-Santerre",38,38,40,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80182","Cayeux-sur-Mer",1211,1147,1074,709,668,637,259,250,251,34,37,37,-72,-8,0,10,-41,-9,0,10,0,0,-31,1
"80183","Cerisy-Buleux",178,178,176,144,144,138,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,-6,0
"80184","Cerisy",114,114,126,72,72,73,1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,-1
"80185","Champien",67,67,68,21,21,20,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0
"80186","Chaulnes",187,225,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80187","La Chaussée-Tirancourt",129,129,130,87,87,85,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-2,0
"80188","Chaussoy-Epagny",124,116,118,65,57,57,0,0,0,0,0,0,-8,0,0,0,-8,0,0,0,0,0,0,0
"80189","La Chavatte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80190","Chépy",261,241,234,174,154,148,0,0,0,0,0,0,-26,0,0,0,-20,0,0,0,0,0,-6,0
"80191","Chilly",30,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80192","Chipilly",151,161,125,91,101,52,60,60,41,0,0,0,-39,-19,0,19,10,0,0,0,0,19,-49,-19
"80193","Chirmont",33,35,10,8,5,9,0,4,0,0,0,0,1,0,0,0,-3,4,0,0,0,4,4,-4
"80194","Chuignes",27,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80195","Chuignolles",43,43,44,16,16,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"80196","Citerne",178,168,146,140,130,107,0,0,0,0,0,0,-33,0,0,0,-10,0,0,0,0,0,-23,0
"80197","Cizancourt",21,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80198","Clairy-Saulchoix",31,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80199","Cléry-sur-Somme",91,123,123,42,57,57,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0
"80200","Cocquerel",319,310,286,252,243,242,29,29,6,12,12,0,-10,-23,0,0,-9,0,0,0,0,0,-1,-23
"80201","Coigneux",91,99,99,91,99,99,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0
"80202","Coisy",31,31,35,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80203","Colincamps",39,41,41,39,41,41,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
"80204","Combles",56,112,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80205","Condé-Folie",220,279,237,132,178,126,0,0,0,0,0,0,-6,0,0,0,46,0,0,0,0,0,-52,0
"80206","Contalmaison",8,48,42,0,40,34,0,0,0,0,0,0,34,0,0,0,40,0,0,0,0,0,-6,0
"80207","Contay",57,57,57,25,25,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"80208","Conteville",144,138,138,117,111,111,0,0,0,0,0,0,-6,0,0,0,-6,0,0,0,0,0,0,0
"80210","Contre",41,42,42,41,42,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"80211","Conty",428,456,412,192,171,172,93,98,96,0,0,0,-20,3,0,0,-21,5,0,0,0,0,1,-2
"80212","Corbie",511,511,581,261,261,286,24,24,24,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0
"80213","Cottenchy",82,82,81,45,45,41,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,-4,0
"80214","Coullemelle",38,38,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80215","Coulonvillers",225,170,199,164,116,145,27,20,21,8,9,11,-19,-6,1,7,-48,-7,0,7,1,0,29,1
"80216","Courcelette",33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80217","Courcelles-au-Bois",5,50,41,5,50,41,0,0,0,0,0,0,36,0,0,0,45,0,0,0,0,0,-9,0
"80218","Courcelles-sous-Moyencourt",125,109,108,97,81,80,28,28,28,0,0,0,-17,0,0,0,-16,0,0,0,0,0,-1,0
"80219","Courcelles-sous-Thoix",55,55,60,55,55,60,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0
"80220","Courtemanche",11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80221","Cramont",229,228,229,84,83,86,90,90,90,10,10,10,2,0,0,0,-1,0,0,0,0,0,3,0
"80222","Crécy-en-Ponthieu",649,836,1727,377,316,319,179,427,1304,0,12,17,-58,1125,0,0,-61,248,0,0,0,0,3,877
"80223","Crémery",28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80224","Cressy-Omencourt",26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80225","Creuse",23,23,24,23,23,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"80226","Croix-Moligneaux",133,133,113,83,83,63,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,-20,0
"80227","Croixrault",166,169,200,133,136,136,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0
"80228","Le Crotoy",903,795,716,449,356,354,179,178,173,55,64,55,-95,-6,0,0,-93,-1,4,0,0,0,-2,-5
"80229","Crouy-Saint-Pierre",254,180,173,252,178,167,0,0,0,0,0,0,-85,0,0,0,-74,0,0,0,0,0,-11,0
"80230","Curchy",54,54,54,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80231","Curlu",46,46,45,46,46,45,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0
"80232","Damery",39,39,38,39,0,0,0,0,0,0,0,0,-39,0,0,0,-39,0,0,0,0,0,0,0
"80233","Dancourt-Popincourt",45,31,31,2,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,0,0,0,0
"80234","Daours",237,211,188,168,142,124,0,0,0,0,0,0,-44,0,0,0,-26,0,0,0,0,0,-18,0
"80235","Dargnies",163,132,140,102,71,70,0,0,0,0,0,0,-32,0,0,0,-31,0,0,0,0,0,-1,0
"80236","Davenescourt",165,131,133,101,67,67,0,0,0,0,0,0,-34,0,0,0,-34,0,0,0,0,0,0,0
"80237","Démuin",107,127,128,59,79,79,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0
"80238","Dernancourt",68,67,72,33,32,31,0,0,0,0,0,0,-2,0,0,0,-1,0,0,0,0,0,-1,0
"80239","Devise",23,23,22,23,23,22,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0
"80240","Doingt",177,173,180,78,73,66,0,0,0,0,0,0,-12,0,0,0,-5,0,0,0,0,0,-7,0
"80241","Domart-en-Ponthieu",352,334,317,286,265,247,0,0,0,0,0,0,-39,0,0,0,-21,0,0,0,0,0,-18,0
"80242","Domart-sur-la-Luce",169,63,60,130,24,24,0,0,0,0,0,0,-106,0,0,0,-106,0,0,0,0,0,0,0
"80243","Domesmont",67,67,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80244","Dominois",228,173,175,174,119,109,7,7,19,0,0,9,-65,12,0,0,-55,0,0,0,0,0,-10,12
"80245","Domléger-Longvillers",102,102,103,72,72,73,7,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"80246","Dommartin",72,72,72,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80247","Dompierre-Becquincourt",70,70,96,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80248","Dompierre-sur-Authie",514,521,527,466,473,472,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,-1,0
"80249","Domqueur",115,148,147,73,106,105,0,0,0,0,0,0,32,0,0,0,33,0,0,0,0,0,-1,0
"80250","Domvast",259,228,236,159,120,122,62,70,77,3,0,0,-37,15,0,0,-39,8,0,0,0,0,2,7
"80251","Doudelainville",120,116,117,92,88,88,0,0,0,0,0,0,-4,0,0,0,-4,0,0,0,0,0,0,0
"80252","Douilly",79,54,54,38,13,13,0,0,0,0,0,0,-25,0,0,0,-25,0,0,0,0,0,0,0
"80253","Doullens",1075,989,1002,727,641,628,0,0,0,0,0,0,-99,0,0,0,-86,0,0,0,0,0,-13,0
"80256","Dreuil-lès-Amiens",167,167,162,114,102,103,0,10,0,0,2,0,-11,0,0,0,-12,10,10,0,0,0,1,-10
"80258","Driencourt",49,69,48,31,52,31,18,17,17,0,0,0,0,-1,0,0,21,-1,0,0,0,0,-21,0
"80259","Dromesnil",53,52,51,26,25,25,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0
"80260","Drucat",372,334,318,277,239,192,0,0,0,0,0,0,-85,0,0,0,-38,0,0,0,0,0,-47,0
"80261","Dury",291,278,281,45,26,20,25,25,25,0,0,0,-25,0,0,0,-19,0,0,0,0,0,-6,0
"80262","Eaucourt-sur-Somme",79,86,93,54,54,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"80263","L'Échelle-Saint-Aurin",70,47,47,70,47,47,0,0,0,0,0,0,-23,0,0,0,-23,0,0,0,0,0,0,0
"80264","Éclusier-Vaux",46,46,45,46,46,45,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0
"80265","Embreville",59,61,68,10,12,12,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
"80266","Englebelmer",62,62,63,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80267","Ennemain",67,67,68,28,28,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"80268","Épagne-Épagnette",139,132,132,109,102,102,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0
"80269","Épaumesnil",121,78,78,121,78,78,0,0,0,0,0,0,-43,0,0,0,-43,0,0,0,0,0,0,0
"80270","Épécamps",10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80271","Épehy",141,107,107,34,0,0,0,0,0,0,0,0,-34,0,0,0,-34,0,0,0,0,0,0,0
"80272","Épénancourt",28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80273","Éplessier",242,211,213,207,176,174,0,0,0,0,0,0,-33,0,0,0,-31,0,0,0,0,0,-2,0
"80274","Eppeville",242,252,244,43,19,23,0,0,0,0,0,0,-20,0,0,0,-24,0,0,0,0,0,4,0
"80275","Équancourt",62,62,61,20,20,19,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0
"80276","Équennes-Éramecourt",246,243,266,221,218,239,0,0,0,0,0,0,18,0,0,0,-3,0,0,0,0,0,21,0
"80278","Erches",46,46,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80279","Ercheu",244,233,228,174,163,133,0,0,0,0,0,0,-41,0,0,0,-11,0,0,0,0,0,-30,0
"80280","Ercourt",134,134,133,108,108,107,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0
"80281","Ergnies",46,46,45,46,46,45,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0
"80282","Érondelle",229,197,196,195,163,162,0,0,0,0,0,0,-33,0,0,0,-32,0,0,0,0,0,-1,0
"80283","Esclainvillers",33,33,34,0,33,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,-33,0
"80284","Esmery-Hallon",284,251,247,221,180,179,0,1,0,0,0,0,-42,0,0,0,-41,1,0,0,0,0,-1,-1
"80285","Essertaux",102,71,71,53,25,25,0,0,0,0,0,0,-28,0,0,0,-28,0,0,0,0,0,0,0
